transcript_id,mi_quality,video_title,video_url,topic,utterance_id,interlocutor,timestamp,utterance_text,main_therapist_behaviour,client_talk_type,client utterance
87,high,Motivational Interviewing (MI) for Addictions Video,https://www.youtube.com/watch?v=EvLquWI8aqc,reducing alcohol consumption,16,therapist,00:02:50,"Yeah, this information has opened your eyes in some ways and as you talked to your roommate about it, she was even shocked to know that you were drinking as much as you- as you realized when you did the questionnaire.",reflection,,"And then she was like, ""Sarah, that's cra-- Like, that is crazy. Why are, you know, like, where are you drinking this?"" And I was- I was like, ""Well, you know, like, different places."" And I-I guess, like, I don't know, my friends didn't, like, know. Anyway, it's, yeah, I don't know."
87,high,Motivational Interviewing (MI) for Addictions Video,https://www.youtube.com/watch?v=EvLquWI8aqc,reducing alcohol consumption,18,therapist,00:03:09,Mm-hmm.,other,,"Yeah, and yeah, I guess it was just like, I thought that everybody was, like, doing it, you know-"
87,high,Motivational Interviewing (MI) for Addictions Video,https://www.youtube.com/watch?v=EvLquWI8aqc,reducing alcohol consumption,20,therapist,00:03:15,"Yeah, the fact that your drinking stands out from others is clearly not something you had ever really taken into consideration before?",reflection,,-but that's not really what was going on. [chuckles]
87,high,Motivational Interviewing (MI) for Addictions Video,https://www.youtube.com/watch?v=EvLquWI8aqc,reducing alcohol consumption,22,therapist,00:03:48,Mm-hmm.,other,,Yeah.
87,high,Motivational Interviewing (MI) for Addictions Video,https://www.youtube.com/watch?v=EvLquWI8aqc,reducing alcohol consumption,24,therapist,00:03:56,Okay.,other,,"Yeah, so, that was the thing that, like, was really the most weird about doing those-"
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,1,therapist,00:00:00,"So, um, everyone that comes on the South Whisky program, we'd like them to pick at least three goals that they'd like to work on in the next 30 days. Because what we will do is we will monitor you and we'll check in 30 days to see how you're going with your goals. So with that being said, we want you to pick something that is relevant for you, something that you're willing to work on. So with that being said, is there anything that you would like to change your work on either at home or school, um, [unintelligible 00:00:30]?",question,,For me.
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,3,therapist,00:00:37,"Okay, so for you getting on time for first hour is something you'd like to work on the next 30 days?",question,,"Um, I have to start getting the school on time for my first hour. I always miss that class."
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,5,therapist,00:00:42,Okay. What a great goal. So why do you want to make this goal for yourself?,question,,Yes.
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,7,therapist,00:00:51,And who are these people?,question,,"Uh, so people will get off my back."
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,9,therapist,00:01:02,So that's something you definitely wanna avoid?,reflection,,"My mom she's always saying, you know, get to school. My PO will be like, you know, if you don't get the school on time, I can bring you back in for sanctions and I don't want to go back in."
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,11,therapist,00:01:04,Okay. So getting to school for your first hour is something that you're going to work on as your goal.,reflection,,Yes.
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,13,therapist,00:01:10,So what are some specific steps you would need to take to get to school on time for first hour?,question,,I will try.
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,15,therapist,00:01:31,"Okay, so it's not just one major thing?",reflection,,"I can't ever get up in the morning. So that's hard and then by the time I do get up, and then I get ready and get dressed, I miss the bus. So then I usually end up walking or see if I can find a ride. So it could be a bunch of different reasons why I'm late."
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,17,therapist,00:01:35,"So knowing that a couple of things can really get in your way, what do you think would work best for you to get to school on time? What do you know you need to do?",question,,No.
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,19,therapist,00:01:50,What time would you need to get up then?,question,,Get up on time would probably be a good start of making me get there on time.
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,21,therapist,00:02:09,So you're still kind of unsure if this is something that you could do yet you're saying you really wanna do it because you don't wanna go back for sanctions.,reflection,,"[sighs] If I'm gonna catch the bus I'll probably need to be up by 6:15 and sometimes that's just so hard to do, 'cause I go to bed so late and I don't know if I can do it."
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,23,therapist,00:02:19,Okay.,other,,Right. I could try-
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,25,therapist,00:02:20,"Okay, so you're willing to at least attempt it?",reflection,,- and see how it goes.
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,27,therapist,00:02:22,So what time would you have to go to bed at night to make sure you're up by 6:15?,question,,Yes.
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,29,therapist,00:02:33,"Okay. Okay, so you're willing to go to bed at 11:00 and then you're going to set your alarm for 6:15 the next morning?",reflection,,"I go about midnight now, so if I tried maybe 11:00. I can try 11:00."
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,31,therapist,00:02:41,When would be a great day for you to start this?,question,,Yes.
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,33,therapist,00:02:49,"Okay, so if I would write down here, um, what do you think- what would you want me to write? Tomorrow or the next day?",question,,"Uh, either tomorrow or the next day."
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,35,therapist,00:02:59,"Tomorrow. Okay, great. So who would be able to help you get to bed on time and make sure you're up on time by 6:15?",question,,Let's start tomorrow.
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,37,therapist,00:03:09,Your mom.,reflection,,My mom.
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,39,therapist,00:03:10,Okay. Anything that your mom could do to help you with that?,question,,Mm-hmm.
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,41,therapist,00:03:27,"So it's almost like you want your mom to make it say that this is for you. It's not because your mom's making you get up like you want your mom to remind you, ""Hey, remember, this is something that you want for yourself is to be in time for first-hour class"".",reflection,,"[sighs] She can after my alarm goes off, if I don't get up, she could come in and wake me up and remind me that I said to you that I'm going to get up so that I have to do it."
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,43,therapist,00:03:42,Great. What could maybe get in the way of you not getting up by 6:15?,question,,Exactly. Yup.
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,45,therapist,00:03:51,Not going to bed on time.,reflection,,[sighs] Not going to bed on time.
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,47,therapist,00:03:55,Okay. So if you are feeling tempted to stay up later-,reflection,,"Yup, that's gonna be a struggle for me."
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,49,therapist,00:04:00,- how could you respond instead?,question,,Mm-hmm.
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,51,therapist,00:04:09,"Okay, so a phone is a distraction for you. So keeping your phone away-",reflection,,"Just go to bed and turn off the lights, don't have my phone."
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,53,therapist,00:04:13,- and even actually turning the lights off and making sure that it's dark?,question,,"Oh, yeah."
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,55,therapist,00:04:17,Kind of a reminder it's time to go to bed.,reflection,,Yes.
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,57,therapist,00:04:24,And-and also the support of your mom too.,reflection,,Have my mom check on me to make sure everything's put away.
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,59,therapist,00:04:27,Great. So how will you know that you-your plan is working?,question,,Mm-hmm.
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,61,therapist,00:04:37,"So for you being in your class, when that bell rings, then you know, this is the goal.",reflection,,"When I'm at school on time, when the bell rings and I'm in class."
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,63,therapist,00:04:44,"So what I've been hearing so far- what again, what a great goal. You've already had some insight of how to do this. So for you, it's really important that you're getting to your first hour because you don't want to go back to sanction days. You don't having- like having all these extra people checking up on you and all those things.You've already have a plan of going to bed by 11:00, turning off the lights, putting your cell phone away. Even the support of your mom is really gonna be helpful for you, um, getting up at 6:15 in the morning with that alarm. I know that seems really early in the morning, but you seem willing to do it. And if you're not able to do it, your mom's gonna help you out as well.",reflection,,Absolutely.
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,65,therapist,00:05:20,What a great plan and you said you're going to start tomorrow.,reflection,,"Well, yeah, I hope so."
88,high,MI-Change Plan,https://www.youtube.com/watch?v=DYQ6KVWv5xU,compliance with rules,67,therapist,00:05:25,"Great. Well, thank you.",other,,I'll give it a try.
89,high,Motivational Interviewing Developing Discrepancy,https://www.youtube.com/watch?v=KNnwfMfkZek,reducing drug use,0,therapist,00:00:05,Tell me a little bit about what brings you today.,question,,You're welcome.
89,high,Motivational Interviewing Developing Discrepancy,https://www.youtube.com/watch?v=KNnwfMfkZek,reducing drug use,2,therapist,00:00:16,"Okay. Um, so you said that your wife said it's a problem. Um, so do you not feel like it's a problem for you?",question,,"Well, my wife is making me be here today. Uh, she thinks that it's a problem that I'm smoking weed, so she said, ""You need to go and get some help."""
89,high,Motivational Interviewing Developing Discrepancy,https://www.youtube.com/watch?v=KNnwfMfkZek,reducing drug use,4,therapist,00:00:27,"Okay. Can you tell me a little bit more about how, like, it's-it's not an issue for you?",question,,"No, I don't think it's a problem at all. It's something I do to help me relax. In fact, I think it's something that is good for me, but—"
89,high,Motivational Interviewing Developing Discrepancy,https://www.youtube.com/watch?v=KNnwfMfkZek,reducing drug use,6,therapist,00:00:45,"Okay. Um, is it causing any problems in areas like your marriage or anything like that?",question,,"Yeah. You know, like I said, you know, I'll come home, I'll, you know, smoke a couple rolls after a long day or something. I'm able to just relax, not really think about things. You know what I mean? I'm still working and, you know, paying the bills. We have a house, so I don't- I don't know why it's a problem."
89,high,Motivational Interviewing Developing Discrepancy,https://www.youtube.com/watch?v=KNnwfMfkZek,reducing drug use,8,therapist,00:01:04,"Okay. Um, so are you here to maybe work on your marriage? Is that an area that you are wanting to-to work on?",question,,"I mean, I guess a little bit, you know, like-- I mean, she's the one that-that has me being here. We've been fighting about it, you know. Uh, uh, I don't know, I-I guess I'm-I'm getting pretty frustrated with her. She just won't get off my back about it. So I finally said, ""Fine, I'll go see someone."""
89,high,Motivational Interviewing Developing Discrepancy,https://www.youtube.com/watch?v=KNnwfMfkZek,reducing drug use,10,therapist,00:01:18,Mm-hmm.,other,,"Uh, I mean, I'm just here because she said that I need to be in here. So, I mean, yeah, I wanna save my marriage, you know."
89,high,Motivational Interviewing Developing Discrepancy,https://www.youtube.com/watch?v=KNnwfMfkZek,reducing drug use,12,therapist,00:01:24,"Okay. Um, what is it that you wanna get out of being here?",question,,"And, I mean, I love her, you know, but I'm here because she's making me be here."
89,high,Motivational Interviewing Developing Discrepancy,https://www.youtube.com/watch?v=KNnwfMfkZek,reducing drug use,14,therapist,00:01:45,"Okay. And that's a very good reason for being here. Um, can you talk to me about maybe some of your-- the goals that you have?",question,,"Um, I mean, I guess- I guess I need some strategies for figuring out how to ease stress without, I guess, getting high."
89,high,Motivational Interviewing Developing Discrepancy,https://www.youtube.com/watch?v=KNnwfMfkZek,reducing drug use,16,therapist,00:02:02,Mm-hmm.,other,,"Well, I mean, I just failed the UA at work. Uh, I think I failed UA at work. I don't know. I-I use- I use some stuff that was [inaudible 00:02:00] not my system. But-"
89,high,Motivational Interviewing Developing Discrepancy,https://www.youtube.com/watch?v=KNnwfMfkZek,reducing drug use,18,therapist,00:02:08,Mm-hmm.,other,,I don't- I don't think it's gonna work. And so I really liked to be able to keep my job.
89,high,Motivational Interviewing Developing Discrepancy,https://www.youtube.com/watch?v=KNnwfMfkZek,reducing drug use,20,therapist,00:02:11,Mm-hmm.,other,,"Um, I'd l- I'd like to stop fighting with my wife. Um-"
89,high,Motivational Interviewing Developing Discrepancy,https://www.youtube.com/watch?v=KNnwfMfkZek,reducing drug use,22,therapist,00:02:15,"Okay. Um, do you see your substance use as being, um, maybe a cause of those other issues at all? Do you see them linked at all?",question,,-I guess those are my big goals.
89,high,Motivational Interviewing Developing Discrepancy,https://www.youtube.com/watch?v=KNnwfMfkZek,reducing drug use,24,therapist,00:02:31,"Okay. Okay, um, how do you think that your substance use is going to affect your employment?",question,,"I mean, yeah, I guess- I guess if I think about it, that's kind of the common theme."
89,high,Motivational Interviewing Developing Discrepancy,https://www.youtube.com/watch?v=KNnwfMfkZek,reducing drug use,26,therapist,00:02:43,Okay.,other,,I'm pretty worried that I'm gonna get fired.
89,high,Motivational Interviewing Developing Discrepancy,https://www.youtube.com/watch?v=KNnwfMfkZek,reducing drug use,28,therapist,00:02:51,Okay.,other,,I don't- I don't really know. We're the only shop in town that-that does the work that we use. So I don't- I don't know what else I'm gonna go do.
89,high,Motivational Interviewing Developing Discrepancy,https://www.youtube.com/watch?v=KNnwfMfkZek,reducing drug use,30,therapist,00:02:53,"Okay. Um, and if you lost your job, what do you see being the consequences of that?",question,,So—
89,high,Motivational Interviewing Developing Discrepancy,https://www.youtube.com/watch?v=KNnwfMfkZek,reducing drug use,32,therapist,00:03:11,Okay. Do you see that at all as being affected by the substance use?,question,,"Um, my wife might leave me. Uh, might lose the house. Um, can't pay my bills."
89,high,Motivational Interviewing Developing Discrepancy,https://www.youtube.com/watch?v=KNnwfMfkZek,reducing drug use,34,therapist,00:03:25,Mm-hmm.,other,,"Yeah, it's probably- it's probably the reason why all that's happening. I mean-"
89,high,Motivational Interviewing Developing Discrepancy,https://www.youtube.com/watch?v=KNnwfMfkZek,reducing drug use,36,therapist,00:03:28,"Okay. Um, so can you talk to me a little bit about, um, maybe where you wanna be 90 days from now? What do you want your life to look like?",question,,"-If I lose my job, it's 'cause I failed the UA, so—"
89,high,Motivational Interviewing Developing Discrepancy,https://www.youtube.com/watch?v=KNnwfMfkZek,reducing drug use,38,therapist,00:03:40,Okay.,other,,I'll still have a job.
89,high,Motivational Interviewing Developing Discrepancy,https://www.youtube.com/watch?v=KNnwfMfkZek,reducing drug use,40,therapist,00:03:50,Mm-hmm.,other,,"Still have a wife and, uh, yeah, if I-- If those two things can happen then, you know—"
89,high,Motivational Interviewing Developing Discrepancy,https://www.youtube.com/watch?v=KNnwfMfkZek,reducing drug use,42,therapist,00:03:57,"Okay. So that's where you wanna get to. Um, what do you think that you need to do in the next, like, month or so to maybe help going in that direction?",question,,"I mean, I know if-if I lose my job, she leaving me. She's been getting after me about smoking weed for a long time, so—"
89,high,Motivational Interviewing Developing Discrepancy,https://www.youtube.com/watch?v=KNnwfMfkZek,reducing drug use,44,therapist,00:04:13,Okay.,other,,Probably need to go talk to my boss and start taking some steps not to lose it.
90,low,The Ineffective Youth Minister With a High-Risk Teen: Non-Motivational Approach,https://www.youtube.com/watch?v=25jUW52zAvU,reducing alcohol consumption,0,therapist,00:00:44,"So, Tommy, I wanted to talk to because I was on Facebook the other day and saw some pictures that are kind of concerning to me of you and some of your friends at a party, and, you know, you're such a good kid. Like, I don't know what you're doing drinking. It's going to ruin your life.",therapist_input,, 
90,low,The Ineffective Youth Minister With a High-Risk Teen: Non-Motivational Approach,https://www.youtube.com/watch?v=25jUW52zAvU,reducing alcohol consumption,2,therapist,00:01:28,"But, Tommy, there's so many consequences with drinking. You know, you're not even 21 yet, you could get arrested, you could, you know, have a drunk driving accident. You could, you know, mess up your schoolwork. You have such a bright future ahead of you. It just really, really concerns me.",therapist_input,,"Um, I mean, it was just the, like a social gathering. It wasn't like I was looking for it, uh, the drinks were there and I-- all my friends were doing it and it was just-- it's-it's not something that I like do occa- on occasion, but whenever the opportunity presents itself, it-it's nice to just let loose and have a little bit of fun sometimes."
90,low,The Ineffective Youth Minister With a High-Risk Teen: Non-Motivational Approach,https://www.youtube.com/watch?v=25jUW52zAvU,reducing alcohol consumption,4,therapist,00:02:08,"There's really no such thing as not drinking too much. I mean, anything that's drinking when you're underage is drinking too much, you know. Like, think about it, think about all the things that can happen to you.",therapist_input,,"I-I get what you're coming from, but I-I-I really did. I-I thought that I had it under control and I didn't let myself get too far gone. I-I didn't want to be, um, how do I put this? Like, I want it to be in control and I wanted to make sure that all my friends were okay, so I didn't let myself drink too much."
90,low,The Ineffective Youth Minister With a High-Risk Teen: Non-Motivational Approach,https://www.youtube.com/watch?v=25jUW52zAvU,reducing alcohol consumption,6,therapist,00:02:23,How much are you drinking?,question,,Yeah. I-I understand exactly what you're saying. And—
90,low,The Ineffective Youth Minister With a High-Risk Teen: Non-Motivational Approach,https://www.youtube.com/watch?v=25jUW52zAvU,reducing alcohol consumption,8,therapist,00:02:36,Is it like every weekend?,question,,"I-I don't think I'm drinking that much. I mean, it's-it's mainly for social gatherings. Like it's nothing that I do, like by myself or whatever. It's just the—"
90,low,The Ineffective Youth Minister With a High-Risk Teen: Non-Motivational Approach,https://www.youtube.com/watch?v=25jUW52zAvU,reducing alcohol consumption,10,therapist,00:02:42,"Tommy, I'm just so concerned, you know, can't you think of anything better to do?",question,,"Every other weekends, I would say."
90,low,The Ineffective Youth Minister With a High-Risk Teen: Non-Motivational Approach,https://www.youtube.com/watch?v=25jUW52zAvU,reducing alcohol consumption,12,therapist,00:03:01,"Yeah. Is-- are your friends the problem, like maybe you should just start hanging out with more kids in the youth group and not hang out with those kids that you were partying with?",therapist_input,,"Um, I-I guess I can. I-I can probably be more productive in my schoolwork and rather than going out to parties as much and I-I do get you're coming from and—"
90,low,The Ineffective Youth Minister With a High-Risk Teen: Non-Motivational Approach,https://www.youtube.com/watch?v=25jUW52zAvU,reducing alcohol consumption,14,therapist,00:03:31,"Well, there's a lot of things that seem fun in the moment that we know aren't a good choice, right? That's some of the things we talk about all the time is making good choices for our life and-and really doing what's best for you. And I just, you know, I really think you should think about making a big change here.",therapist_input,,"Yeah, I guess I haven't really put it on myself. I guess it's really been forced on their account. And I've just been following in their footsteps just to-- just because it seems like what they're doing is a lot of fun. And I just want to make sure that I'm getting every bit of the high school experience that I can."
90,low,The Ineffective Youth Minister With a High-Risk Teen: Non-Motivational Approach,https://www.youtube.com/watch?v=25jUW52zAvU,reducing alcohol consumption,16,therapist,00:04:10,I think you really need to quit.,therapist_input,,Mm. Yeah. I-I-I do see that maybe me drinking not as much would possibly better my life to-to a certain degree. And I-- it does make a lot of sense. And I-I guess I can put more effort into sort of lowering the level of drinking that—
90,low,The Ineffective Youth Minister With a High-Risk Teen: Non-Motivational Approach,https://www.youtube.com/watch?v=25jUW52zAvU,reducing alcohol consumption,18,therapist,00:04:42,"I think you're wrong. You know, it really worries me. Anyway, um, I wish you would quit. If all you're going to do is cut down, that's better than nothing. You know, I appreciate you talking to me about this, but I'm gonna keep talking to you about it. It's really important.",therapist_input,,"Yeah. I mean, alcohol is just so prevalent in our society and it's just around me, wherever I go and parties and stuff that. I-I kind of feel like I should just, uh, get used to it or at least understand its, uh, its effects before I should let it get out of my life entirely. I don't- I don't really see it as something that will completely destroy my life."
90,low,The Ineffective Youth Minister With a High-Risk Teen: Non-Motivational Approach,https://www.youtube.com/watch?v=25jUW52zAvU,reducing alcohol consumption,20,therapist,00:05:10,Do you wanna wait for that happen? Do you wanna wait for a dramatic experience?,question,,Yeah. I-I-I just-- I don't see the problem in it right now and maybe it's because I haven't really had that traumatic of an experience but I'm—
90,low,The Ineffective Youth Minister With a High-Risk Teen: Non-Motivational Approach,https://www.youtube.com/watch?v=25jUW52zAvU,reducing alcohol consumption,22,therapist,00:05:50,"All right. Well, maybe it's something we can work on together. And, you know, I think we should come up with a plan that's gonna work for you so that you can get control here and stop drinking.",therapist_input,,"You're-you're right. I-I don't want- I don't wanna be too far gone before it's too late. Like I-I can imagine something possibly happening where it's to a degree where I can't escape. And I-I guess I've never really had any-any real experience where the alcohol has really affected me that much or affected anybody close to me that much. So I guess it's something that I feel like I'm control of, but in reality, I might not have as much control as I think."
90,low,The Ineffective Youth Minister With a High-Risk Teen: Non-Motivational Approach,https://www.youtube.com/watch?v=25jUW52zAvU,reducing alcohol consumption,24,therapist,00:06:22,"Okay, sounds good.",other,,Yeah. I-I think that that would be a good step forward into-- and a life of possibly being sober and just experiencing the true- the true aspects of life rather than the-the haziness of alcohol.
91,high,Dr. Peter Selby - MI Skills - Tobacco Cessation - Ambivalent Client www.teachproject.ca,https://www.youtube.com/watch?v=MixAphYLZy0,smoking cessation,0,therapist,00:00:00,"Hi, Jean. I'm Dr. Selby. Nice to meet you.",other,,Okay.
91,high,Dr. Peter Selby - MI Skills - Tobacco Cessation - Ambivalent Client www.teachproject.ca,https://www.youtube.com/watch?v=MixAphYLZy0,smoking cessation,2,therapist,00:00:12,How can I help you today?,question,,"Good morning, doctor."
91,high,Dr. Peter Selby - MI Skills - Tobacco Cessation - Ambivalent Client www.teachproject.ca,https://www.youtube.com/watch?v=MixAphYLZy0,smoking cessation,4,therapist,00:00:24,Yes.,other,,"Well, doctor, I-I made an appointment with you finally, because I was diagnosed over three months ago with a pulmonary disease, COPD."
91,high,Dr. Peter Selby - MI Skills - Tobacco Cessation - Ambivalent Client www.teachproject.ca,https://www.youtube.com/watch?v=MixAphYLZy0,smoking cessation,6,therapist,00:00:29,Right.,other,,And although I didn't call right away. I really need some help in quitting smoking.
91,high,Dr. Peter Selby - MI Skills - Tobacco Cessation - Ambivalent Client www.teachproject.ca,https://www.youtube.com/watch?v=MixAphYLZy0,smoking cessation,8,therapist,00:00:35,"It's time to do something, okay. So you've been diagnosed by-",question,,"So I thought, well, this is my first step. So, uh, it's time to do something."
91,high,Dr. Peter Selby - MI Skills - Tobacco Cessation - Ambivalent Client www.teachproject.ca,https://www.youtube.com/watch?v=MixAphYLZy0,smoking cessation,10,therapist,00:00:38,"A respirologist diagnosed that, and-and how are you feeling right now?",question,,A respirologist.
91,high,Dr. Peter Selby - MI Skills - Tobacco Cessation - Ambivalent Client www.teachproject.ca,https://www.youtube.com/watch?v=MixAphYLZy0,smoking cessation,12,therapist,00:00:46,Mm-hmm.,other,,"I'm- I'm really scared, uh, 'cause I don't feel well."
91,high,Dr. Peter Selby - MI Skills - Tobacco Cessation - Ambivalent Client www.teachproject.ca,https://www.youtube.com/watch?v=MixAphYLZy0,smoking cessation,14,therapist,00:00:53,"All right. So it sounds like you've been smoking for such a long time and then this diagnosis was given to you, uh, and now that's really causing you to be afraid and frightened.",reflection,,I haven't felt well for a while. I'm getting coughing fits even when I'm on the telephone with customers.
91,high,Dr. Peter Selby - MI Skills - Tobacco Cessation - Ambivalent Client www.teachproject.ca,https://www.youtube.com/watch?v=MixAphYLZy0,smoking cessation,16,therapist,00:01:09,"Okay, okay. Now, have you thought about when you wanted to quit by?",question,,Mm-hmm. I-I don't know what I'm going to do about it.
91,high,Dr. Peter Selby - MI Skills - Tobacco Cessation - Ambivalent Client www.teachproject.ca,https://www.youtube.com/watch?v=MixAphYLZy0,smoking cessation,18,therapist,00:01:30,"Okay. So what I'm hearing you say is that, although you want to quit smoking in the next six months, you're feeling a bit, um, under-confident that you'll actually be able to do this and you're-you're worried about failing.",reflection,,"I'm giving myself six months, six months and-and, uh, that seems like a long time away, but I have a feeling I'm going to fail at this point in time. I don't even have 50%, uh, faith in myself."
91,high,Dr. Peter Selby - MI Skills - Tobacco Cessation - Ambivalent Client www.teachproject.ca,https://www.youtube.com/watch?v=MixAphYLZy0,smoking cessation,20,therapist,00:01:48,Mm-hmm.,other,,"I don't know what to do. I've tried to quit smoking. I've had, uh, I've taken pills, I've taken the patch."
91,high,Dr. Peter Selby - MI Skills - Tobacco Cessation - Ambivalent Client www.teachproject.ca,https://www.youtube.com/watch?v=MixAphYLZy0,smoking cessation,22,therapist,00:02:01,"Right. So you've been able to quit smoking, but only when you were in the hospital.",reflection,,"I've gone through therapy. Uh, nothing's helped. I finally- I went to the doctor. I was actually in the hospital. They took me to the hospital for a week. That's the longest I quit."
91,high,Dr. Peter Selby - MI Skills - Tobacco Cessation - Ambivalent Client www.teachproject.ca,https://www.youtube.com/watch?v=MixAphYLZy0,smoking cessation,24,therapist,00:02:11,"Okay. Let me just step back a little bit and ask you a question so that I can better understand where the difficulty that you're having with is. Uh, could you tell me what is good about smoking for you?",question,,"I had no choice, I had no choice. And then the next day I was back to smoking again what I smoked."
91,high,Dr. Peter Selby - MI Skills - Tobacco Cessation - Ambivalent Client www.teachproject.ca,https://www.youtube.com/watch?v=MixAphYLZy0,smoking cessation,26,therapist,00:02:36,Mm-hmm.,other,,"Uh, it's part of my life. It's, uh, I started smoking when I was 13, 14 at home. My parents smoked. All of their friends smoked. It was on television. Everybody looked so grand."
91,high,Dr. Peter Selby - MI Skills - Tobacco Cessation - Ambivalent Client www.teachproject.ca,https://www.youtube.com/watch?v=MixAphYLZy0,smoking cessation,28,therapist,00:02:51,Right.,other,,"Uh, smoking and all dressed up and-and fancy clothes and maybe having a drink in their hands and having a nice meal, um, I didn't really think about it. It's just an extension of me, I guess. It's-it's good for my nerves."
91,high,Dr. Peter Selby - MI Skills - Tobacco Cessation - Ambivalent Client www.teachproject.ca,https://www.youtube.com/watch?v=MixAphYLZy0,smoking cessation,30,therapist,00:03:02,"Sure. So, Jean, I want to make sure that I've understood what you've told me of what you find good about smoking. So it helps you calm down. It gives you something to do. It's been part of your image. You know, you feel sophisticated. You feel like a movie style. In fact, the way you talk about it, it seems like that's what it makes you feel like. Is that right?",reflection,,"I mean, I feel like it is. I know when I've got that package in my pocket, or I know if there- if I'm going through some stress, I say, ""Oh, well, I'll have a cigarette and think this out."""
91,high,Dr. Peter Selby - MI Skills - Tobacco Cessation - Ambivalent Client www.teachproject.ca,https://www.youtube.com/watch?v=MixAphYLZy0,smoking cessation,32,therapist,00:03:23,Okay. Is there anything I missed?,question,,That's right.
91,high,Dr. Peter Selby - MI Skills - Tobacco Cessation - Ambivalent Client www.teachproject.ca,https://www.youtube.com/watch?v=MixAphYLZy0,smoking cessation,34,therapist,00:03:35,Mm-hmm.,other,,"Um, I enjoy it. It just- it relaxes me. It's great after a meal, um, for me-"
91,high,Dr. Peter Selby - MI Skills - Tobacco Cessation - Ambivalent Client www.teachproject.ca,https://www.youtube.com/watch?v=MixAphYLZy0,smoking cessation,36,therapist,00:03:40,Right.,other,,"-we all just do it as a little group of people, uh, my family."
91,high,Dr. Peter Selby - MI Skills - Tobacco Cessation - Ambivalent Client www.teachproject.ca,https://www.youtube.com/watch?v=MixAphYLZy0,smoking cessation,38,therapist,00:03:43,Sure.,other,,"The people I work with, we go out in the courtyard-"
91,high,Dr. Peter Selby - MI Skills - Tobacco Cessation - Ambivalent Client www.teachproject.ca,https://www.youtube.com/watch?v=MixAphYLZy0,smoking cessation,40,therapist,00:03:53,So it's hard for you to quit smoking when everybody else around you is smoking. And it's so easy to go out and take a break and have a cigarette.,reflection,,"-have a cigarette and talk. That's how you make friends. A lot of people, um, we're like a little group now, we're all- a little bunch of us."
